fixed acidity,volatile acidity,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates
10,0.69,8,24,0.99578,2.88,0.47000000000000003
6.7,0.7,8,16,0.99334,3.4299999999999997,0.52
7.6,0.35,23,44,0.9965599999999999,3.38,0.7899999999999999
6.1,0.6,14,45,0.9933599999999999,3.38,0.54
9.9,0.5,48,82,1.0024199999999999,3.16,0.75
5.3,0.47000000000000003,16,89,0.99182,3.54,0.88
9.9,0.5,48,82,1.0024199999999999,3.16,0.75
5.3,0.47000000000000003,16,89,0.99182,3.54,0.88
7.1,0.8750000000000001,3,14,0.99808,3.4,0.52
8.2,0.28,10,22,0.99828,3.3899999999999997,0.6799999999999999
5.6,0.62,6,13,0.99498,3.66,0.62
8.2,0.28,10,22,0.99828,3.3899999999999997,0.6799999999999999
7.2,0.58,3,9,0.99719,3.3299999999999996,0.5700000000000001
8.1,0.32999999999999996,6,12,0.99542,3.3499999999999996,0.61
6.8,0.91,4,11,0.99592,3.53,0.64
7,0.655,8,25,0.99606,3.3699999999999997,0.55
6.8,0.6799999999999999,9,23,0.9954599999999999,3.38,0.6
6,0.64,9,17,0.99496,3.52,0.7799999999999999
5.6,0.54,5,13,0.9942,3.72,0.58
6.2,0.5700000000000001,4,11,0.9944799999999999,3.44,0.76
7.1,0.22,8,18,0.99344,3.3899999999999997,0.56
5.6,0.54,5,13,0.9942,3.72,0.58
6.2,0.65,6,18,0.9934799999999999,3.57,0.54
7.7,0.54,23,147,0.9963599999999999,3.2600000000000002,0.59
6.4,0.31,15,28,0.99459,3.42,0.7
7,0.43000000000000005,15,28,0.99492,3.3499999999999996,0.81
7.7,0.54,23,147,0.9963599999999999,3.2600000000000002,0.59
6.9,0.74,7,16,0.99508,3.4499999999999997,0.63
6.6,0.895,7,13,0.99582,3.53,0.58
6.9,0.74,7,16,0.99508,3.4499999999999997,0.63
7.5,0.725,8,15,0.99508,3.2600000000000002,0.53
7.8,0.8200000000000001,21,64,0.99642,3.16,0.53
7.3,0.585,15,60,0.9963799999999999,3.3099999999999996,0.54
6.2,0.44,6,14,0.9955499999999999,3.51,0.69
7.5,0.38,5,12,0.99605,3.36,0.55
6.7,0.76,6,12,0.996,3.55,0.63
6.8,0.81,6,14,0.9956200000000001,3.51,0.6599999999999999
7.5,0.38,5,12,0.99605,3.36,0.55
7.1,0.27,17,25,0.99814,3.38,0.72
7.9,0.18,7,20,0.9941,3.2800000000000002,0.7
6.4,0.36,26,48,0.99661,3.4699999999999998,0.77
7.1,0.69,19,27,0.99712,3.44,0.6699999999999999
6.4,0.7899999999999999,11,17,0.99588,3.53,0.65
6.4,0.56,17,65,0.99294,3.3299999999999996,0.6
6.9,0.8400000000000001,16,65,0.99842,3.53,0.72
6.9,0.8400000000000001,16,65,0.99842,3.53,0.72
6.1,0.32,23,58,0.9963299999999999,3.42,0.97
6.5,0.53,29,44,0.99489,3.38,0.8300000000000001
7.4,0.47000000000000003,7,20,0.99647,3.32,0.63
6.6,0.7,14,27,0.99665,3.44,0.58
6.5,0.53,29,44,0.99489,3.38,0.8300000000000001
6.9,0.48000000000000004,9,23,0.99585,3.3899999999999997,0.43000000000000005
6.1,0.32,23,58,0.9963299999999999,3.42,0.97
6.8,0.48000000000000004,29,61,0.9953,3.34,0.6
6,0.42000000000000004,22,47,0.99522,3.3899999999999997,0.7799999999999999
6.7,0.48000000000000004,18,34,0.99552,3.3299999999999996,0.64
6.8,0.47000000000000003,18,38,0.9955299999999999,3.3,0.65
7.1,0.53,15,24,0.9951,3.29,0.6599999999999999
7.9,0.29000000000000004,21,59,0.99714,3.3099999999999996,0.6699999999999999
7.1,0.69,42,52,0.99608,3.42,0.6
6.6,0.44,9,18,0.99444,3.42,0.69
6.1,0.705,13,28,0.9963099999999999,3.6,0.6599999999999999
7.2,0.53,18,22,0.99573,3.21,0.6799999999999999
8,0.39,32,84,0.99717,3.3899999999999997,0.61
6.6,0.56,13,29,0.99397,3.42,0.62
7,0.55,15,35,0.9959,3.36,0.59
6.1,0.53,24,45,0.9952799999999999,3.6,0.6799999999999999
5.4,0.58,20,31,0.9948400000000001,3.5,0.64
6.2,0.64,15,26,0.9953799999999999,3.57,0.63
7.2,0.39,34,60,0.99714,3.46,0.7799999999999999
6.2,0.52,11,32,0.9964599999999999,3.56,0.63
7.4,0.25,19,49,0.99666,3.4,0.76
6.7,0.8550000000000001,29,38,0.99472,3.3,0.56
11.1,0.44,14,19,0.9975799999999999,3.25,0.5700000000000001
8.4,0.37,12,19,0.9954999999999999,3.17,0.81
6.5,0.63,16,28,0.9953099999999999,3.36,0.64
7,0.5700000000000001,17,26,0.99575,3.36,0.61
6.3,0.6,12,26,0.9930599999999999,3.55,0.51
11.2,0.4,19,50,0.99783,3.1,0.58
7.4,0.36,17,24,0.99419,3.24,0.7
7.1,0.6799999999999999,17,26,0.99783,3.4499999999999997,0.53
7.1,0.6699999999999999,18,27,0.99768,3.44,0.54
6.3,0.6799999999999999,32,54,0.99586,3.51,0.6599999999999999
7.3,0.735,18,28,0.99765,3.4099999999999997,0.6
6.6,0.8550000000000001,15,23,0.99627,3.54,0.6
7,0.56,15,24,0.99514,3.44,0.6799999999999999
6.6,0.88,12,20,0.9963599999999999,3.53,0.56
6.6,0.8550000000000001,15,23,0.99627,3.54,0.6
7.8,0.6,31,131,0.99622,3.21,0.52
7.8,0.6,31,131,0.99622,3.21,0.52
7.8,0.6,31,131,0.99622,3.21,0.52
7.2,0.695,12,20,0.9954599999999999,3.29,0.54
7.2,0.695,12,20,0.9954599999999999,3.29,0.54
7.2,0.695,12,20,0.9954599999999999,3.29,0.54
6.7,0.6699999999999999,26,42,0.99489,3.3899999999999997,0.8200000000000001
6.7,0.16,24,52,0.99494,3.34,0.71
7.2,0.695,12,20,0.9954599999999999,3.29,0.54
7,0.56,25,42,0.99629,3.34,0.59
6.2,0.51,15,34,0.99396,3.48,0.5700000000000001
6.4,0.36,19,35,0.9934,3.3699999999999997,0.93
6.4,0.38,15,25,0.99514,3.44,0.65
7.3,0.69,35,104,0.99632,3.3299999999999996,0.51
6,0.58,15,50,0.99467,3.58,0.6699999999999999
5.6,0.31,23,92,0.99677,3.3899999999999997,0.48000000000000004
7.5,0.52,12,20,0.9947400000000001,3.2600000000000002,0.64
8,0.3,16,29,0.99588,3.3,0.7799999999999999
6.2,0.7,13,27,0.99622,3.54,0.6
6.8,0.6699999999999999,13,20,0.9954,3.42,0.6699999999999999
6.2,0.56,24,32,0.99402,3.54,0.6
7.4,0.35,9,26,0.9947,3.36,0.6
6.2,0.56,24,32,0.99402,3.54,0.6
6.1,0.715,13,27,0.9936200000000001,3.57,0.5
6.2,0.46,32,98,0.99578,3.3299999999999996,0.62
6.7,0.32,24,34,0.9948400000000001,3.29,0.8
7.2,0.39,22,48,0.99494,3.3,0.8400000000000001
7.5,0.31,34,60,0.99492,3.34,0.8500000000000001
5.8,0.61,18,28,0.99483,3.55,0.6599999999999999
7.2,0.6599999999999999,34,102,0.99414,3.27,0.7799999999999999
6.6,0.725,29,79,0.9977,3.29,0.54
6.3,0.55,26,35,0.99314,3.32,0.8200000000000001
5.4,0.74,16,26,0.99402,3.67,0.56
6.3,0.51,29,40,0.9957400000000001,3.42,0.75
6.8,0.62,28,38,0.9965099999999999,3.42,0.8200000000000001
6.2,0.6,32,44,0.9949,3.4499999999999997,0.58
5.9,0.55,39,51,0.99512,3.52,0.76
6.3,0.51,29,40,0.9957400000000001,3.42,0.75
5.9,0.645,32,44,0.99547,3.57,0.71
6,0.31,18,42,0.99549,3.3899999999999997,0.6599999999999999
